observation_date,exchange,ticker_symbol,pct_change_prev_close,cumulative_volume,day_percent_change,max_day_percent_change
10/22/19,XNAS,OSMT,-27,,-27.15789474,0
10/23/19,XNAS,OPGN,-38,,-32.09647495,30.79777366
10/23/19,XNAS,AWSM,-23.8,,-21.56634906,2.254241227
10/24/19,XNYS,AAC,-23,,-32.39130435,0
10/24/19,XNAS,LLIT,-23,,-21.2,0
10/24/19,XNAS,BBI,-25.7,,-23.99737015,0
10/25/19,XNYS,SDR,-32.7,,-32.71111111,0
10/28/19,XNAS,AGRX,-59.3,,-35.5,7.142857143
10/29/19,XNYS,SLCA,-37.5,,-20.6504065,9.268292683
10/29/19,XNAS,DFFN,-24.3,,-21.41904762,0
10/30/19,XNYS,QUAD,-57,,-21.64781906,0.646203554
10/30/19,XNAS,XELA,-20.1,,-23.36,0
10/30/19,XNAS,CHNR,-21,,-21.80851064,0
10/30/19,XNAS,CYCN,-79.5,,-23.82271468,0
10/30/19,XNAS,ELGX,-21.2,,-20.68965517,4.827586207
10/30/19,XNAS,WINS,-20.7,,-29.04394905,1.910828025
10/30/19,XNAS,DFFN,-27.3,,-25,0
10/30/19,XNYS,MEC,-33.1,,-25.11893435,0
10/31/19,XNAS,ALIM,-21.1,,-21.05849582,0
10/31/19,XNAS,WLDN,-23,,-20.2631579,0
10/31/19,XNYS,HOS,-25.5,,-22.38897397,2.603369066
10/31/19,XNYS,PES,-20.8,,-20.77922078,6.363636364
11/1/19,XNAS,HX,-32.7,,-33.76237624,0.99009901
11/1/19,XNYS,KEG,-60.3,,-43.61904762,1.19047619
11/4/19,XNYS,STON,-23.8,,-23.77622378,4.195804196
11/5/19,XNAS,STIM,-39.1,,-35.84018801,0
11/5/19,XNAS,SBBP,-34.3,,-25,0
11/5/19,XNAS,PMTS,-22.1,,-21.73913044,1.449275362
11/5/19,XNYS,AFI,-43.9,,-25.55331992,4.225352113
11/5/19,XNYS,CHK PR D,-23,,-21.84015152,1.035353535
11/6/19,XNYS,CHK PR D,-24,,-21.52870494,0
11/6/19,XNAS,NXTC,-27.6,,-23.65714286,1.714285714
11/6/19,XNAS,CLUB,-24.5,,-23.03921569,0
11/6/19,XNYS,CHK,-29.1,,-29.69767442,0.775193798
11/6/19,XNAS,FLDM,-50.9,,-28.28571429,0
11/6/19,XNAS,SGBX,-21.1,,-21.15384615,7.286538462
11/6/19,XNAS,NEON,-25.8,,-24.77876106,0
11/6/19,XNAS,SNSS,-23,,-22.77227723,0
11/6/19,XNYS,BXC,-42.4,,-37.88668752,0
11/6/19,XNYS,VAPO,-34.5,,-24,0
11/6/19,XNAS,NXTC,-27.3,,-23.41714286,1.714285714
11/7/19,XNAS,ALNA,-61.7,,-56.50485437,0.038834951
11/7/19,XNYS,PRTY,-67.2,,-39.20972644,0.607902736
11/7/19,XNAS,IFMK,-28.6,,-22.48062016,6.838931955
11/7/19,XNAS,LTRPA,-28.7,,-21.42857143,1.116071429
11/7/19,XNAS,OBSV,-64.6,,-44.02390438,3.386454183
11/7/19,XNYS,EXTN,-20.5,,-20.53872054,0.925925926
11/8/19,XNAS,DRTT,-31.5,,-29.21348315,0
11/8/19,XNAS,WTRH,-38.2,,-36.77272727,0
11/8/19,XNYS,MDR,-29.9,,-21.36585366,0.81300813
11/8/19,XNYS,QHC,-32.3,,-21.58947368,5.263157895
11/8/19,XNYS,UNT,-48.3,,-46.93877551,2.040816327
11/8/19,XNYS,RLH,-55.7,,-23.73333333,0.533333333
11/11/19,XNAS,RAPT,-30.2,,-21.6,0
11/11/19,XNAS,ASLN,-68,,-55.30201342,0
11/11/19,XNYS,CRR,-47.4,,-21.90476191,0
11/11/19,XNAS,WAFU,-32.9,,-33.05084746,0
11/12/19,XNYS,SDT,-25.7,,-23.21428571,0
11/12/19,XNAS,ASLN,-25.7,,-26.10447761,4.47761194
11/12/19,XNYS,CRR,-21.4,,-21.43902439,0
11/12/19,XNAS,COCP,-25.2,,-25.04065041,0
11/12/19,XNAS,PNRL,-25.7,,-23.93488372,0
11/13/19,XNAS,DFFN,-54.7,,-58.5,8.333333333
11/13/19,XNAS,POLA,-21.8,,-21.83098592,0
11/13/19,XNAS,XELA,-41.7,,-20.34592626,1.27446518
11/13/19,XNAS,ASLN,-24.8,,-25.52,2
11/13/19,XNAS,ALYA,-26.4,,-26.36986301,0
11/13/19,XNYS,I,-29.2,,-24.13249211,0
11/13/19,XNAS,MGI,-26.6,,-21.95121951,0.914634146
11/13/19,XNAS,NVTR,-83.8,,-35.29580701,10.48248133
11/13/19,XNAS,RMBL,-34.8,,-39.50248756,8.258706468
11/13/19,XNYS,CMT,-41.8,,-40.97222222,0
11/13/19,XNAS,CTIB,-33.7,,-24.74783576,0
11/14/19,XNAS,VTGN,-72.2,,-31.81818182,0.022727273
11/14/19,XNYS,ROYT,-76.8,,-27.53623188,10.14492754
11/14/19,XNAS,MTC,-22.1,,-22.81303602,1.200686106
11/14/19,XNAS,LPTX,-45.5,,-43,4.090909091
11/14/19,XNAS,TKKS,-39.4,,-37.00612245,0
11/14/19,XNAS,JAGX,-28.8,,-22.86458333,0
11/14/19,XNYS,MDR,-26.2,,-25.58139535,1.162790698
11/14/19,XNAS,RBBN,-25.9,,-25.92592593,0.24691358
11/14/19,XNAS,WSTL,-29,,-23.47826087,0
11/14/19,XNYS,CTRA,-48.6,,-32.46940245,6.407487401
11/14/19,XNYS,MNI,-38.6,,-36.93693694,12.16216216
11/14/19,XNAS,TKKSU,-35.9,,-44.37807974,0
11/15/19,XNAS,PHIO,-22.2,,-21.30971107,0
11/15/19,XNAS,UMRX,-21.3,,-22.05882353,3.921568627
11/15/19,XNAS,RAVE,-32.6,,-29.61165049,8.873786408
11/15/19,XNAS,TORC,-86.3,,-32.71604938,18.51851852
11/15/19,XNYS,PER,-23.2,,-26.171875,0
11/15/19,XNYS,MNI,-65.2,,-65.70422535,0
11/18/19,XNAS,ICON,-23.4,,-22.98850575,2.873563218
11/18/19,XNAS,NVIV,-37.5,,-33.30864198,0
11/18/19,XNAS,MYT,-30.1,,-25.89247312,0
11/18/19,XNAS,OCGN,-26.5,,-24.44403602,1.084359493
11/18/19,XNYS,I,-40.1,,-42.7655025,0
11/18/19,XNAS,TKKSR,-21.1,,-21.42857143,0
11/19/19,XNAS,BRY,-21.4,,-21.09929078,1.95035461
11/19/19,XNYS,PPDF,-23.3,,-23.07692308,1.048951049
11/19/19,XNAS,ADXS,-23.2,,-25.64200843,1.571483327
11/19/19,XNAS,BASI,-21.6,,-21.70542636,0
11/19/19,XNYS,CRC,-26.9,,-25.74850299,0.239520958
11/19/19,XNAS,CTIB,-27.1,,-26.72841444,3.600209314
11/19/19,XNAS,KLXE,-26.4,,-21.26269957,0
11/19/19,XNYS,MNI,-34.4,,-28.57142857,5.357142857
11/20/19,XNAS,CORT,-22.1,,-22.08136793,0.412735849
11/20/19,XNAS,GNPX,-43.5,,-34.086629,9.22787194
11/20/19,XNAS,ONTX,-24,,-26.41463415,0
11/20/19,XNAS,IPDN,-25.7,,-23.15677966,0
11/20/19,XNAS,CTIB,-26.9,,-26.87142857,0
11/20/19,XNYS,XXII,-43,,-44.56375839,0.67114094
11/20/19,XNYS,LAIX,-37.9,,-33.66013072,1.633986928
11/21/19,XNAS,ONTX,-45.7,,-64.23580786,28.44978166
11/21/19,XNAS,KRTX,-27.2,,-21.67669989,0.661205961
11/21/19,XNAS,BPTH,-22.2,,-32.92253521,3.697183099
11/21/19,XNAS,VIVE,-27.2,,-24.91349481,4.152249135
11/22/19,XNAS,GNUS,-23,,-21.19402985,0
11/22/19,XNAS,TBLT,-20,,-27.43764172,0.680272109
11/22/19,XNAS,VIVE,-57.6,,-69.73684211,15.13157895
11/22/19,XNAS,PMTS,-22.5,,-20.91836735,0.306122449
11/22/19,XNYS,VHC,-34,,-34.24657534,0.51369863
11/25/19,XNAS,DISHR,-23.2,,-22.62773723,18.24817518
11/25/19,XNAS,SURF,-21,,-21.70212766,0
11/25/19,XNAS,CREG,-29.7,,-31.93548387,0
11/25/19,XNAS,LJPC,-53.6,,-23.82352941,1.470588235
11/25/19,XNAS,KZIA,-24.2,,-20.87447109,4.936530324
11/26/19,XNAS,DISHR,-27.1,,-25.25252525,4.545454545
11/26/19,XNAS,MTFB,-36.7,,-27.23112128,11.21281465
11/26/19,XNAS,YAYO,-22.2,,-21.25984252,1.181102362
11/27/19,XNAS,NH,-24.8,,-24.82758621,2.068965517
11/27/19,XNYS,EVH,-27.3,,-27.20450281,1.125703565
11/27/19,XNYS,ZDGE,-21.6,,-21.62162162,7.027027027
11/29/19,XNAS,PNRL,-57.9,,-27,0
12/2/19,XNYS,JE PR A,-42,,-27.40740741,0
12/2/19,XNYS,SQNS,-24.9,,-22.66666667,0.226666667
12/3/19,XNAS,CLVS,-29,,-20.34129693,6.14334471
12/3/19,XNYS,CTK,-22.6,,-20.86956522,0
12/3/19,XNAS,DISHR,-51.4,,-30.79584775,17.26259131
12/3/19,XNAS,PTGX,-47,,-40.02557545,3.962915601
12/4/19,XNAS,DISHR,-23,,-21.19866815,26.35960044
12/4/19,XNAS,RMBL,-20.4,,-20.9,1.13
12/5/19,XNAS,CLVS,-26.9,,-25.79564489,1.842546064
12/5/19,XNAS,BLRX,-26.1,,-26.08695652,0
12/5/19,XNAS,KIRK,-31.4,,-24,1.666666667
12/5/19,XNAS,CGIX,-28.4,,-26.435247,3.080106809
12/9/19,XNAS,DISHR,-81.5,,-81.5,58.33333333
12/9/19,XNAS,DTIL,-51.7,,-56.81818182,7.591818182
12/9/19,XNAS,OBSV,-29.3,,-38.94139887,3.024574669
12/9/19,XNAS,SBT,-22.9,,-22.44680851,0
12/10/19,XNAS,CMRX,-20.2,,-21.40077821,1.167315175
12/10/19,XNAS,ADXS,-21.5,,-21.02469136,4.938271605
12/11/19,XNAS,SNNA,-34.8,,-20.6590621,10.89987326
12/12/19,XNAS,SNNA,-34.5,,-25.45454546,0
12/12/19,XNAS,TOCA,-26.4,,-23.01449275,0
12/13/19,XNAS,GSUM,-30.1,,-27.14285714,0
12/13/19,XNYS,VNCE,-30.2,,-37.13355049,0
12/17/19,XNAS,LMPX,-24.7,,-24.46640316,0
12/17/19,XNAS,PTI,-63.7,,-36.03238866,0.4048583
12/17/19,XNAS,ACHV,-36.5,,-51.25,40
12/17/19,XNAS,ADMS,-43.3,,-28,10.08695652
12/18/19,XNAS,PLXP,-28.5,,-26.95652174,6.52173913
12/18/19,XNAS,AKRX,-27.7,,-28.66449511,0.931596091
12/18/19,XNAS,HEBT,-20.7,,-21.25874126,0
12/18/19,XNAS,TWMC,-29.6,,-22.80701754,0
12/18/19,XNAS,CIVBP,-33.8,,-24.82008881,0
12/19/19,XNAS,CIVBP,-48.3,,-42.54555731,0
12/20/19,XNAS,INNT,-33.2,,-32.32876712,0.01369863
12/20/19,XNAS,VLRX,-60.8,,-29.34782609,0
12/23/19,XNAS,ACST,-24,,-24.04181185,7.317073171
12/23/19,XNAS,ENOB,-22,,-20.09884679,0
12/23/19,XNAS,SFET,-22.7,,-22.11302211,0
12/26/19,XNAS,SBPH,-66.8,,-53.84615385,0
12/27/19,XNAS,MBOT,-20.7,,-22.91666667,0.06875
12/30/19,XNAS,MLNT,-24.2,,-24.17741936,0
12/30/19,XNYS,MDR,-49.7,,-53.98773006,7.36196319
12/30/19,XNAS,WVE,-49.5,,-23.61376673,0.382409178
12/31/19,XNAS,ONTX,-20.1,,-26.21845502,9.805432479
1/2/20,XNAS,CLSD,-27.2,,-25.96491228,1.736842105
1/2/20,XNAS,KXIN,-27.8,,-28.19148936,0
1/6/20,XNAS,INPX,-55.2,,-62.17068646,1.85528757
1/8/20,XNAS,ZN,-24.1,,-26.15577889,18.09045226
1/8/20,XNAS,APEX,-22.5,,-21,0
1/10/20,XNAS,INPX,-21.4,,-20.8984375,0.97265625
1/13/20,XNAS,AQST,-34,,-23.37434095,0.527240773
1/13/20,XNAS,KMPH,-23.6,,-22.05479452,0
1/13/20,XNAS,VRAY,-23.9,,-22.83783784,1.351351351
1/13/20,XNYS,RTW,-24.4,,-21.21778609,0
1/13/20,XNAS,AMRH,-24.7,,-30.45112782,3.383458647
1/13/20,XNYS,PLM,-31.5,,-28.75,0
1/14/20,XNAS,NK,-27.9,,-25.1908397,0.975572519
1/14/20,XNAS,ELOX,-30.3,,-30.15873016,0.396825397
1/15/20,XNYS,PACD,-24.1,,-24.06015038,0.751879699
1/21/20,XNAS,JFIN,-20.7,,-20.74766355,0
1/22/20,XNAS,HHT,-22.4,,-21.77419355,4.032258065
1/22/20,XNYS,BPMX,-22.7,,-21.62162162,2.081081081
1/23/20,XNAS,SNES,-22.2,,-21.22807018,0.719298246
1/24/20,XNAS,PIXY,-23,,-27.47415067,0
1/24/20,XNAS,CHFS,-40.7,,-29.41176471,25
1/28/20,XNYS,NNVC,-46.8,,-31.76279448,5.523964257
1/28/20,XNAS,AEMD,-24.7,,-21.31578947,3.947368421
1/28/20,XNAS,AHPI,-32,,-26,0
1/28/20,XNYS,APT,-26,,-20.39106145,0
1/28/20,XNAS,LLIT,-32.7,,-31.2267658,0
1/29/20,XNAS,COCP,-30.8,,-26.53061225,0
1/29/20,XNYS,I,-30.4,,-23.01425662,1.221995927
1/29/20,XNYS,SSI,-62,,-61.18012422,5.590062112
1/29/20,XNYS,CHRA,-20.6,,-20.86330935,0
1/30/20,XNAS,SNDL,-41.5,,-23.73737374,3.03030303
1/30/20,XNAS,BRPAR,-24.2,,-24.24242424,20.48484849
1/30/20,XNYS,ANVS,-26.9,,-22.11111111,4.444444444
1/31/20,XNAS,ELGX,-21.9,,-21.875,1.5625
1/31/20,XNAS,SNDL,-20.5,,-24.05063291,0
2/4/20,XNYS,CPHI,-31.6,,-22.75125782,0.625843662
2/5/20,XNAS,CNXN,-25.1,,-20.44628433,0
2/5/20,XNAS,RNWK,-20.7,,-20.71428571,0.714285714
2/6/20,XNYS,TKAT,-36.7,,-24.83221477,15.43624161
2/7/20,XNAS,LIVX,-31,,-29.89130435,0
2/7/20,XNYS,SVM,-23.7,,-24.61832061,0.381679389
2/10/20,XNAS,MNPR,-25.8,,-27.80548628,0.342892768
2/10/20,XNAS,VLRX,-42.9,,-40.57377049,11.47540984
2/10/20,XNAS,TCCO,-34.9,,-25,2
2/10/20,XNYS,CANF,-43.1,,-44.18604651,0.930232558
2/11/20,XNAS,LOGC,-32,,-21.86813187,0
2/11/20,XNAS,WTER,-32.4,,-24.24242424,4.545454545
2/11/20,XNYS,SSI,-35.8,,-34.67567568,15.31531532
2/11/20,XNAS,BBI,-24.9,,-22.97972973,3.993243243
2/12/20,XNAS,MTP,-25.6,,-24.73725696,1.156069364
2/12/20,XNAS,ATLC,-27.1,,-28.46420323,0.115473441
2/12/20,XNAS,LLIT,-44,,-40.864,9.6
2/12/20,XNYS,WLL,-22.4,,-26.15384615,1.025641026
2/14/20,XNAS,LMPX,-20,,-20.12698413,0
2/14/20,XNYS,CVU,-27,,-26.32375189,0.95612708
2/14/20,XNAS,ROSEU,-22.3,,-20.08298755,0
2/18/20,XNAS,NRBO,-20.7,,-21.6452015,0
2/18/20,XNAS,GSMG,-31,,-33.00970874,0.495145631
2/19/20,XNAS,GSMG,-66.6,,-37.53387534,1.35501355
2/24/20,XNAS,TSRI,-31.2,,-27.64471058,3.79241517
2/25/20,XNYS,JMIA,-27.7,,-27.32240437,0.182149362
2/25/20,XNAS,PLIN,-20.9,,-21.12676056,4.507042254
2/25/20,XNAS,CORV,-23.4,,-31.62393162,23.24786325
2/25/20,XNAS,IMV,-40,,-36.78414097,4.845814978
2/25/20,XNYS,TUP,-45.6,,-28.83295195,0.228832952
2/25/20,XNYS,APRN,-22.2,,-23.07692308,0
2/26/20,XNAS,DRTT,-32.2,,-23.5059761,0
2/26/20,XNAS,GNPX,-23.3,,-23.64217252,1.437699681
2/26/20,XNAS,APM,-53.5,,-31.28205128,0
2/26/20,XNYS,CHK,-30.5,,-28.06526807,0.233100233
2/26/20,XNYS,LDL,-34.1,,-29.83032293,1.149425287
2/26/20,XNAS,QRTEA,-24.4,,-35.4,0
2/26/20,XNAS,QRTEB,-26.6,,-30.51031488,1.520086862
2/26/20,XNAS,TELL,-23.5,,-24.13793103,0.862068966
2/26/20,XNYS,CVM,-33.8,,-31.71500631,2.90037831
2/27/20,XNAS,ENT,-21.1,,-21.79353493,0
2/27/20,XNAS,ADES,-27.1,,-26.61141805,0.092081031
2/28/20,XNAS,TEDU,-31.9,,-29.70521542,2.494331066
2/28/20,XNAS,VIR,-22.8,,-34.64511595,1.138439916
2/28/20,XNAS,BURG,-28.5,,-31.61403509,0.01754386
2/28/20,XNAS,TELL,-51,,-44.95412844,1.834862385
2/28/20,XNAS,TNXP,-37.6,,-23.94366197,2.112676056
2/28/20,XNAS,LTRPB,-26.9,,-28.46820809,0
3/2/20,XNAS,AHPI,-34.8,,-34.21605717,0
3/2/20,XNYS,CHK,-20.9,,-26.24618515,1.729399797
3/2/20,XNAS,NEXT,-28.2,,-29.3059126,0
3/2/20,XNYS,PES,-36.2,,-33.33333333,0
3/3/20,XNYS,MNK,-25.8,,-25.47619048,5
3/3/20,XNAS,TTNP,-23,,-39.22172992,4.989404739
3/4/20,XNAS,HHHHR,-39.6,,-43.84210526,0
3/4/20,XNYS,NTZ,-32.2,,-31.72413793,0
3/5/20,XNAS,SNES,-28.8,,-24.35424354,14.23616236
3/5/20,XNAS,CAMP,-22.6,,-21.12820513,0
3/5/20,XNYS,AMPY,-30.3,,-27.5,0
3/5/20,XNAS,RRGB,-21.2,,-20.07465782,0
3/5/20,XNAS,SGRY,-20.5,,-20.13157895,0
3/6/20,XNAS,MRAM,-25.4,,-23.63636364,5.151515152
3/6/20,XNAS,GSM,-28.4,,-26.28969583,3.175666622
3/6/20,XNYS,MTDR,-27.9,,-24.4521338,3.229527105
3/6/20,XNAS,AXAS,-24.1,,-24.11242604,0
3/6/20,XNAS,ASPS,-27.7,,-25.05353319,0.5710207
3/6/20,XNAS,CHNR,-22.9,,-25.52261905,0.160714286
3/6/20,XNYS,CPE,-27.8,,-23.07692308,0.591715976
3/6/20,XNYS,SM,-29.9,,-27.9245283,0.188679245
3/6/20,XNYS,NBR,-28.2,,-26.59541985,0
3/6/20,XNAS,OAS,-32.3,,-28.33333333,0
3/6/20,XNAS,PCTI,-22,,-21.28571429,0
3/6/20,XNYS,QEP,-23.4,,-20,1.111111111
3/6/20,XNAS,XSPA,-43.1,,-40.32258065,0
3/6/20,XNAS,NEWA,-32.7,,-29.29292929,0
3/6/20,XNYS,AMPY,-26.6,,-24.19928826,2.725978648
3/6/20,XNYS,NINE,-29.2,,-24.47552448,3.856643357
3/6/20,XNYS,SPN,-28.6,,-25.0764526,2.767584098
3/9/20,XNAS,BSVN,-25.7,,-22.29390681,0
3/9/20,XNAS,BCDA,-31.3,,-30.82352941,0
3/9/20,XNYS,BCEI,-33,,-20.5500382,0.840336134
3/9/20,XNYS,WHD,-35.9,,-25.65284178,0
3/9/20,XNYS,CVEO,-23.1,,-20.18269231,0
3/9/20,XNAS,CODX,-23.7,,-26.69649515,0.67114094
3/9/20,XNYS,CLR,-52.5,,-29.5,1.5
3/9/20,XNYS,SD,-43.9,,-24.48979592,0
3/9/20,XNYS,HCR,-31,,-28.14540705,0
3/9/20,XNAS,SOHO,-31.4,,-31.22406639,0
3/9/20,XNAS,KERN,-35.3,,-34.93449782,0
3/9/20,XNYS,MTDR,-64.1,,-23.20261438,4.901960784
3/9/20,XNYS,MCC,-25.5,,-22.64150943,0
3/9/20,XNAS,STIM,-24.5,,-21.2,6
3/9/20,XNAS,NBLX,-62.3,,-48.27586207,0
3/9/20,XNYS,OVV,-72,,-58.34896811,1.500938086
3/9/20,XNAS,SNDE,-49.5,,-48.59437751,0
3/9/20,XNYS,TRGP,-52.9,,-38.54800937,0
3/9/20,XNAS,CLUB,-25,,-25,0
3/9/20,XNAS,VTIQU,-21.2,,-21.14285714,0
3/9/20,XNYS,WPX,-45.8,,-21.95121951,0.66518847
3/9/20,XNAS,LONE,-38.1,,-37.5,0
3/9/20,XNAS,AHPI,-26.5,,-20.03610108,6.799037304
3/9/20,XNAS,CIDM,-23.8,,-22.2,1.733333333
3/9/20,XNYS,APA,-53.9,,-28.83755589,2.086438152
3/9/20,XNAS,BCRX,-23.4,,-26.40186916,1.635514019
3/9/20,XNYS,BORR,-27,,-24.34862385,0
3/9/20,XNYS,HLX,-44.3,,-26.83544304,0
3/9/20,XNYS,CPE,-68.1,,-53.88888889,0
3/9/20,XNYS,CVE,-52.5,,-29.47103275,0.755667506
3/9/20,XNAS,FFHL,-21.8,,-20.04014599,0
3/9/20,XNYS,IGT,-33.5,,-26.44736842,2.894736842
3/9/20,XNYS,KOS,-59,,-39.39393939,1.515151515
3/9/20,XNAS,TH,-29.2,,-24.24242424,1.01010101
3/9/20,XNAS,WAFU,-45.4,,-40.45454546,8.636363636
3/9/20,XNYS,GTE,-43.5,,-26.55502392,8.742931709
3/9/20,XNAS,INO,-30.2,,-47.98941799,2.433862434
3/9/20,XNAS,GPRE,-43.2,,-35.38633819,0
3/9/20,XNYS,GPRK,-33.3,,-24.21129861,0.073367572
3/9/20,XNAS,GTLS,-31.2,,-20.31680441,1.698806244
3/9/20,XNYS,HESM,-37.7,,-35.95505618,0
3/9/20,XNAS,OSW,-31.9,,-25.54744526,1.668404588
3/9/20,XNAS,KLXE,-33,,-20,5.333333333
3/9/20,XNYS,DS,-36.1,,-35.26785714,0.223214286
3/9/20,XNYS,CEQP,-46.4,,-30.3599374,0
3/9/20,XNAS,OAS,-61.7,,-47.69084272,3.158228853
3/9/20,XNYS,OKE,-37.8,,-20.63326737,0
3/9/20,XNYS,PDS,-46.2,,-34.54120397,0
3/9/20,XNAS,PFSW,-24.4,,-21.11801242,2.48447205
3/9/20,XNAS,PNRG,-29.8,,-22.21649485,0
3/9/20,XNAS,PVAC,-48.9,,-33.25330132,0
3/9/20,XNYS,OBE,-34.9,,-32.22891566,0
3/9/20,XNAS,NXGN,-28.7,,-26.15262321,1.192368839
3/9/20,XNAS,AYTU,-25.3,,-22.73534636,0
3/9/20,XNAS,SMRT,-21.8,,-21.73313412,1.137800253
3/9/20,XNAS,MOXC,-56.5,,-53.27102804,0
3/9/20,XNAS,CDEV,-63.2,,-39.26247289,1.518438178
3/9/20,XNAS,SBT,-26.8,,-20.6504065,0
3/9/20,XNAS,SES,-27.3,,-25.9375,0
3/9/20,XNYS,TTI,-46,,-31.7875,7.5
3/9/20,XNAS,USAK,-24.1,,-22.37136465,0
3/9/20,XNAS,VUZI,-22.9,,-21.33333333,0
3/9/20,XNAS,PGEN,-22.3,,-20.5,0
3/9/20,XNYS,GLOP PR A,-31,,-28.17337461,0
3/9/20,XNAS,GMLPP,-28.4,,-25.33333333,0
3/9/20,XNYS,ENBL,-62.8,,-49.59349594,9.214092141
3/9/20,XNYS,PRT,-31.3,,-28.57142857,0
3/9/20,XNYS,WES,-49.5,,-29.81132076,0
3/9/20,XNYS,THO,-26.8,,-20.1526242,1.51066812
3/9/20,XNYS,GEL,-40.1,,-21.67938931,5.038167939
3/9/20,XNYS,LUB,-22.5,,-20.28301887,2.353773585
3/9/20,XNYS,DCP,-47.8,,-29.58057395,0
3/9/20,XNYS,GLOG PR A,-24.6,,-21.45421903,0
3/9/20,XNYS,SRT,-22.8,,-24.44061962,0
3/9/20,XNYS,RNGR,-27.2,,-22.92768959,0
3/9/20,XNYS,TNP PR D,-23.8,,-21.39759036,0
3/9/20,XNYS,BKTI,-26.1,,-25.60826186,0
3/9/20,XNYS,NGL,-45.3,,-28.42105263,1.052631579
3/9/20,XNYS,NR,-44.9,,-32.6446281,3.305785124
3/9/20,XNYS,OIS,-47.4,,-34.03805497,1.268498943
3/9/20,XNYS,QEP,-58.7,,-35.33695652,0
3/9/20,XNYS,MRC,-51.4,,-29.71428571,0
3/9/20,XNYS,JE PR A,-32.8,,-26.74157303,0
3/9/20,XNYS,MNRL,-32.8,,-24.41773103,0
3/9/20,XNYS,GLOP PR C,-35.8,,-29.79055556,0
3/9/20,XNYS,NGL PR B,-42.9,,-29.05230451,5.644743656
3/9/20,XNYS,NGL PR C,-47.1,,-35.98178138,3.539473684
3/9/20,XNYS,NS PR B,-25.6,,-20.44398555,0.144553433
3/9/20,XNYS,NS PR C,-27.8,,-20.73170732,0
3/9/20,XNYS,FET,-51.5,,-39.35469212,0
3/9/20,XNYS,NS PR A,-28.3,,-23.85185185,0
3/9/20,XNYS,NBR PR A,-31.5,,-22.4537037,0
3/9/20,XNYS,FI,-34.6,,-23.88059702,0
3/9/20,XNYS,DLNG PR A,-27.5,,-23.72157895,0
3/9/20,XNYS,UUU,-26,,-21.69638394,0.51658057
3/9/20,XNYS,DS PR C,-25.2,,-23.15380344,0
3/9/20,XNYS,WES,-54.8,,-36.86868687,0.126262626
3/9/20,XNYS,BATL,-31.2,,-21.54065621,8.559201141
3/9/20,XNAS,OSW,-31.9,,-25.54744526,1.668404588
3/10/20,XNAS,CODX,-29.9,,-22.671156,5.499438833
3/10/20,XNAS,EYEN,-22,,-20.85714286,4
3/10/20,XNAS,HTBX,-30.5,,-20.83113457,1.503957784
3/10/20,XNAS,VIR,-23.3,,-21.0817942,0.237467018
3/10/20,XNAS,AIKI,-43.2,,-20.08733625,13.5371179
3/10/20,XNAS,ASNA,-25.8,,-20.2247191,5.992509363
3/10/20,XNAS,ASRT,-30.8,,-23.70103093,0
3/10/20,XNAS,DRAD,-26.4,,-23.62204724,0
3/10/20,XNYS,ENZ,-37,,-33.69565217,0
3/10/20,XNAS,INO,-42,,-39.36170213,15.74468085
3/10/20,XNYS,AIM,-38.5,,-28.57142857,9.523809524
3/10/20,XNAS,USWS,-30.1,,-28.39475328,0
3/10/20,XNAS,VXRT,-31.2,,-24.90118577,0.790513834
3/10/20,XNYS,HPR,-24.2,,-31.03672408,16.99707507
3/10/20,XNYS,QES,-23.2,,-26.58227848,0
3/10/20,XNYS,RNGR,-25.4,,-31.65618449,0
3/11/20,XNYS,XRF,-38.5,,-38.06432356,0
3/11/20,XNAS,XOG,-34.6,,-27.11111111,2.777777778
3/11/20,XNYS,NEX,-25.2,,-23.76237624,0.495049505
3/11/20,XNAS,KTOV,-23.2,,-22.297593,5.032822757
3/11/20,XNAS,SOHO,-24.2,,-20.48611111,4.166666667
3/11/20,XNYS,PRTY,-25.5,,-26.57342657,0.34965035
3/11/20,XNYS,BTU,-24.6,,-21.48760331,0.688705234
3/11/20,XNAS,XELA,-23.9,,-26.22126437,2.514367816
3/11/20,XNAS,SONM,-52.2,,-50.42473118,0
3/11/20,XNAS,SOHOB,-32.3,,-34.25641026,0
3/11/20,XNAS,SOHOO,-37,,-37.02401875,0.175746924
3/11/20,XNAS,CLNE,-34.7,,-27.86885246,1.092896175
3/11/20,XNYS,VAL,-40.3,,-36.26213592,0
3/11/20,XNAS,AXGT,-23.8,,-21.81818182,0.363636364
3/11/20,XNYS,NCLH,-26.7,,-22.36570248,0.464876033
3/11/20,XNAS,GPOR,-23.6,,-29.01403317,0
3/11/20,XNAS,HJLI,-26.1,,-26.04644283,0
3/11/20,XNYS,HOV,-24.3,,-21.31449631,0
3/11/20,XNYS,TLRD,-22.6,,-20.74829932,0.340136054
3/11/20,XNYS,OII,-21.9,,-23.06034483,0
3/11/20,XNAS,PNBK,-24.5,,-24.47102116,0
3/11/20,XNYS,RIG,-25.3,,-20.46783626,1.754385965
3/11/20,XNAS,AYTU,-34.1,,-33.66093366,20.39312039
3/11/20,XNAS,CLSK,-21.6,,-22.09302326,4.651162791
3/11/20,XNYS,AHT PR G,-23.4,,-20.48,1.44
3/11/20,XNYS,ONDK,-24.6,,-22.08333333,0
